[20:21:35.2680888][INFO/main.cpp:159] Yim's Menu Initializing
[20:21:35.4881637][INFO/batch.hpp:106] Found 'SP' GTA5.exe+0x141F260
[20:21:35.4885882][INFO/batch.hpp:106] Found 'NT' GTA5.exe+0xCDCC0E
[20:21:35.4901927][INFO/batch.hpp:106] Found 'CTP' GTA5.exe+0x141136C
[20:21:35.4922979][INFO/batch.hpp:106] Found 'RS' GTA5.exe+0xD17805
[20:21:35.4944410][INFO/batch.hpp:106] Found 'GEAT' GTA5.exe+0xA92E00
[20:21:35.4948176][INFO/batch.hpp:106] Found 'TPO' GTA5.exe+0xBC6C8E
[20:21:35.4980506][INFO/batch.hpp:106] Found 'RAU' GTA5.exe+0x16D84CC
[20:21:35.4992595][INFO/batch.hpp:106] Found 'WPCDN' GTA5.exe+0x1176910
[20:21:35.5004313][INFO/batch.hpp:106] Found 'SCI' GTA5.exe+0x144E77B
[20:21:35.5022341][INFO/batch.hpp:106] Found 'FPC2' GTA5.exe+0x14A6937
[20:21:35.5022967][INFO/batch.hpp:106] Found 'ICF' GTA5.exe+0xAAFB6B
[20:21:35.5026088][INFO/batch.hpp:106] Found 'CPTN' GTA5.exe+0xD672F0
[20:21:35.5031370][INFO/batch.hpp:106] Found 'HSR' GTA5.exe+0x1425B18
[20:21:35.5036188][INFO/batch.hpp:106] Found 'SPCS' GTA5.exe+0x113AAB8
[20:21:35.5040812][INFO/batch.hpp:106] Found 'SS' GTA5.exe+0x1077518
[20:21:35.5086404][INFO/batch.hpp:106] Found 'EAD' GTA5.exe+0x1205924
[20:21:35.5096747][INFO/batch.hpp:106] Found 'WPADN' GTA5.exe+0x1183728
[20:21:35.5109472][INFO/batch.hpp:106] Found 'SNT' GTA5.exe+0x1429FED
[20:21:35.5126487][INFO/batch.hpp:106] Found 'WVPMDN' GTA5.exe+0x118A2F4
[20:21:35.5128415][INFO/batch.hpp:106] Found 'GVOV' GTA5.exe+0x2E7BEC
[20:21:35.5136399][INFO/batch.hpp:106] Found 'WPCDN' GTA5.exe+0x1183BEC
[20:21:35.5137222][INFO/batch.hpp:106] Found 'PRP' GTA5.exe+0x118F2F
[20:21:35.5140468][INFO/batch.hpp:106] Found 'MO' GTA5.exe+0x114F398
[20:21:35.5162144][INFO/batch.hpp:106] Found 'PEP' GTA5.exe+0x9BBE87
[20:21:35.5162417][INFO/batch.hpp:106] Found 'VEP' GTA5.exe+0xD6A141
[20:21:35.5168677][INFO/batch.hpp:106] Found 'HCM' GTA5.exe+0x2D5FF8
[20:21:35.5182984][INFO/batch.hpp:106] Found 'AWIV' GTA5.exe+0xF134B3
[20:21:35.5193627][INFO/batch.hpp:106] Found 'L&UL' GTA5.exe+0x1A43D0
[20:21:35.5213323][INFO/batch.hpp:106] Found 'DSCC' GTA5.exe+0x1206A4D
[20:21:35.5228383][INFO/batch.hpp:106] Found 'FPCR' GTA5.exe+0x11564C7
[20:21:35.5240921][INFO/batch.hpp:106] Found 'GHAHBI' GTA5.exe+0x1626510
[20:21:35.5248558][INFO/batch.hpp:106] Found 'TFC' GTA5.exe+0xC22919
[20:21:35.5270087][INFO/batch.hpp:106] Found 'AMR&CMTFM' GTA5.exe+0x13F4480
[20:21:35.5296809][INFO/batch.hpp:106] Found 'RPI' GTA5.exe+0x6B8204
[20:21:35.5319965][INFO/batch.hpp:106] Found 'TJC' GTA5.exe+0xB022D8
[20:21:35.5321366][INFO/batch.hpp:106] Found 'RE' GTA5.exe+0x508CE8
[20:21:35.5334999][INFO/batch.hpp:106] Found 'RE' GTA5.exe+0x511FDC
[20:21:35.5376407][INFO/batch.hpp:106] Found 'RP' GTA5.exe+0x516668
[20:21:35.5377859][INFO/batch.hpp:106] Found 'RR' GTA5.exe+0x1EB08
[20:21:35.5400332][INFO/batch.hpp:106] Found 'RBS' GTA5.exe+0x132C898
[20:21:35.5407048][INFO/batch.hpp:106] Found 'SNPPD' GTA5.exe+0x16DC022
[20:21:35.5416787][INFO/batch.hpp:106] Found 'NHM' GTA5.exe+0x10C41F9
[20:21:35.5443236][INFO/batch.hpp:106] Found 'RBS' GTA5.exe+0x11C037C
[20:21:35.5456328][INFO/batch.hpp:106] Found 'DHM' GTA5.exe+0x801F47
[20:21:35.5457348][INFO/batch.hpp:106] Found 'ASA' GTA5.exe+0x114E5A0
[20:21:35.5467531][INFO/batch.hpp:106] Found 'PD' GTA5.exe+0x144E5A9
[20:21:35.5496415][INFO/batch.hpp:106] Found 'TCA' GTA5.exe+0xF6411E
[20:21:35.5521232][INFO/batch.hpp:106] Found 'CDBE' GTA5.exe+0x1138C3C
[20:21:35.5525323][INFO/batch.hpp:106] Found 'IPP' GTA5.exe+0x925D66
[20:21:35.5540113][INFO/batch.hpp:106] Found 'DO' GTA5.exe+0x754298
[20:21:35.5553059][INFO/batch.hpp:106] Found 'NEM&CEQ&NEP&GNPI&QNE' GTA5.exe+0x115071F
[20:21:35.5558426][INFO/batch.hpp:106] Found 'DP' GTA5.exe+0xCFDBAC
[20:21:35.5562728][INFO/batch.hpp:106] Found 'FRC' GTA5.exe+0x14047F3
[20:21:35.5565703][INFO/batch.hpp:106] Found 'DV' GTA5.exe+0xD95BB8
[20:21:35.5580741][INFO/batch.hpp:106] Found 'MWL' GTA5.exe+0x5DF7A3
[20:21:35.5586658][INFO/batch.hpp:106] Found 'CW' GTA5.exe+0x166DD7
[20:21:35.5604571][INFO/batch.hpp:106] Found 'IMSV' GTA5.exe+0x110A474
[20:21:35.5651402][INFO/batch.hpp:106] Found 'RMFQ&RMFUR' GTA5.exe+0x141C12A
[20:21:35.5651745][INFO/batch.hpp:106] Found 'EP' GTA5.exe+0xA75A0F
[20:21:35.5657351][INFO/batch.hpp:106] Found 'BE' GTA5.exe+0xA7590F
[20:21:35.5702044][INFO/batch.hpp:106] Found 'BP' GTA5.exe+0x16E7813
[20:21:35.5722898][INFO/batch.hpp:106] Found 'RAI' GTA5.exe+0x1288BFA
[20:21:35.5745156][INFO/batch.hpp:106] Found 'WMSB' GTA5.exe+0xCFECD3
[20:21:35.5816414][INFO/batch.hpp:106] Found 'CTSHP' GTA5.exe+0xA4969E
[20:21:35.5818120][INFO/batch.hpp:106] Found 'SOD' GTA5.exe+0x12B03A1
[20:21:35.5837351][INFO/batch.hpp:106] Found 'DC' GTA5.exe+0x14B663B
[20:21:35.5837870][INFO/batch.hpp:106] Found 'DT' GTA5.exe+0x13E4
[20:21:35.5959726][INFO/batch.hpp:106] Found 'GTCE0MB' GTA5.exe+0x1326700
[20:21:35.5990342][INFO/batch.hpp:106] Found 'VEHMMGR' GTA5.exe+0xFD4981
[20:21:35.5996593][INFO/batch.hpp:106] Found 'SWL' GTA5.exe+0x114E618
[20:21:35.6001918][INFO/batch.hpp:106] Found 'BLPLST' GTA5.exe+0x2C7580
[20:21:35.6025349][INFO/batch.hpp:106] Found 'SVM1' GTA5.exe+0x161F9BB
[20:21:35.6042537][INFO/batch.hpp:106] Found 'SVM3&4' GTA5.exe+0x161F982
[20:21:35.6052923][INFO/batch.hpp:106] Found 'FEE' GTA5.exe+0x16C5989
[20:21:35.6060147][INFO/batch.hpp:106] Found 'GS' GTA5.exe+0x27B56
[20:21:35.6072107][INFO/batch.hpp:106] Found 'NS' GTA5.exe+0x8A555
[20:21:35.6109854][INFO/batch.hpp:106] Found 'E0MB' GTA5.exe+0x1321736
[20:21:35.6141675][INFO/batch.hpp:106] Found 'SVM5&6' GTA5.exe+0x161FAC9
[20:21:35.6146440][INFO/batch.hpp:106] Found 'GPS' GTA5.exe+0x83BF39
[20:21:35.6173069][INFO/batch.hpp:106] Found 'CT' GTA5.exe+0x1309060
[20:21:35.6179762][INFO/batch.hpp:106] Found 'ASAP' GTA5.exe+0x114A110
[20:21:35.6230782][INFO/batch.hpp:106] Found 'TCYCL' GTA5.exe+0xE54FFC
[20:21:35.6334387][INFO/batch.hpp:106] Found 'SVM2' GTA5.exe+0x161FB16
[20:21:35.6533208][INFO/batch.hpp:106] Found 'ISCOA' GTA5.exe+0x13BCE16
[20:21:35.6719381][INFO/batch.hpp:106] Found 'DCLMGR' GTA5.exe+0xE2650C
[20:21:35.6719852][INFO/pointers.hpp:79] Pointers cache: saved 215 fields to the cache
[20:21:35.6725903][DEBUG/module.cpp:50] Waiting for socialclub.dll...
[20:21:35.6735752][INFO/batch.hpp:106] Found 'SGPA' GTA5.exe+0x1C1F48
[20:21:35.6748157][INFO/batch.hpp:106] Found 'RAP' GTA5.exe+0x1D7FA8
[20:21:35.6760186][INFO/batch.hpp:106] Found 'PD' GTA5.exe+0x12A2EA
[20:21:35.6760691][INFO/pointers.hpp:79] Pointers cache: saved 5 fields to the cache
[20:21:35.6767207][INFO/main.cpp:186] Pointers initialized.
[20:21:35.6767352][INFO/main.cpp:193] Disabled anticheat gameskeleton.
[20:21:35.6771745][INFO/main.cpp:196] Byte Patch Manager initialized.
[20:21:36.2356975][INFO/main.cpp:199] Renderer initialized.
[20:21:36.4749919][INFO/main.cpp:203] Fiber pool initialized.
[20:21:36.4759197][INFO/main.cpp:206] HTTP Client initialized.
[20:21:36.6348155][INFO/translation_service.cpp:38] Languages outdated, downloading new translations.
[20:21:36.7292677][INFO/main.cpp:209] Translation Service initialized.
[20:21:36.7543929][INFO/main.cpp:212] Hooking initialized.
[20:21:36.7855078][DEBUG/gta_data_service.cpp:160] Loading data from cache.
[20:21:36.7855294][INFO/gta_data_service.cpp:172] Loading 1051 peds from cache.
[20:21:36.7863019][INFO/gta_data_service.cpp:190] Loading 843 vehicles from cache.
[20:21:36.7869481][INFO/gta_data_service.cpp:207] Loading 119 weapons from cache.
[20:21:36.7869560][INFO/gta_data_service.cpp:208] Loading 380 weapon components from cache.
[20:21:36.7869796][DEBUG/gta_data_service.cpp:166] Loaded all data from cache.
[20:21:36.7971091][DEBUG/thread_pool.cpp:96] Thread 8736 executing player_database_service.cpp:285
[20:21:36.7972981][INFO/main.cpp:233] Registered service instances...
[20:21:36.7974671][INFO/main.cpp:254] Scripts registered.
[20:21:36.8608627][INFO/main.cpp:257] Hooking enabled.
[20:21:36.8629762][INFO/main.cpp:260] Dynamic native hooker initialized.
[20:21:36.8635074][INFO/main.cpp:264] Lua manager initialized.
[20:21:41.3369635][INFO/queue_dependency.cpp:63] Blocking AC Verifier 9621f0
[20:21:41.3370221][INFO/queue_dependency.cpp:63] Blocking AC Verifier a668ec
[20:21:41.3376619][INFO/queue_dependency.cpp:63] Blocking AC Verifier 66f724
[20:21:41.3376794][INFO/queue_dependency.cpp:63] Blocking AC Verifier 66f74c
[20:21:41.3377047][INFO/queue_dependency.cpp:63] Blocking AC Verifier 318b98
[20:21:41.3377171][INFO/queue_dependency.cpp:63] Blocking AC Verifier 66f774
[20:21:41.3377265][INFO/queue_dependency.cpp:63] Blocking AC Verifier 66f6fc
[20:21:41.3386618][INFO/queue_dependency.cpp:63] Blocking AC Verifier 335458
[20:21:41.3386865][INFO/queue_dependency.cpp:63] Blocking AC Verifier 335430
[20:21:41.3386999][INFO/queue_dependency.cpp:63] Blocking AC Verifier 4012b8
[20:21:41.3396855][INFO/queue_dependency.cpp:63] Blocking AC Verifier 45acf4
[20:21:41.3398864][INFO/queue_dependency.cpp:63] Blocking AC Verifier 459f38
[20:21:41.3399014][INFO/queue_dependency.cpp:63] Blocking AC Verifier 5ca880
[20:21:44.5219476][INFO/backend.cpp:53] Starting script: Self
[20:21:44.5219852][INFO/backend.cpp:78] Starting script: Weapons
[20:21:44.5220187][INFO/backend.cpp:101] Starting script: Vehicles
[20:21:44.5220430][INFO/backend.cpp:117] Starting script: Miscellaneous
[20:21:44.5220893][INFO/backend.cpp:138] Starting script: Remote
[20:21:44.5220993][INFO/backend.cpp:153] Starting script: Ls customs
[20:21:44.5221082][INFO/backend.cpp:165] Starting script: Rainbow paint
[20:21:44.5221108][INFO/backend.cpp:177] Starting script: Disable Control Action
[20:21:44.5221141][INFO/backend.cpp:190] Starting script: World
[20:21:44.5500849][INFO/tunables_service.cpp:36] Loading tunables from cache
[20:22:36.0923887][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: MM; DATA: "mmList":"4B45524E454C33322E444C4C00|4B45524E454C424153452E646C6C00|61707068656C702E646C6C00|5553455233322E646C6C00|47444933322E646C6C00|676469333266756C6C2E646C6C00|6D737663705F77696E2E646C6C00|75637274626173652E646C6C00|50534150492E444C4C00|5753325F3332
[20:22:36.0926161][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: MM; DATA: "mmList":"64336431305F31636F72652E646C6C00|4D534354462E646C6C00|74657874696E7075746672616D65776F726B2E646C6C00|57494E5354412E646C6C00|61746963667836342E646C6C00|61746975787036342E646C6C00|61746964787836342E646C6C00|616D6469686B36342E646C6C00|6478636F72652
[20:22:51.9575313][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: UVC; DATA: "vc":false
[20:22:51.9577638][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: AWARD_XP; DATA: "amt":14098560,"type":3136273443,"cat":654913086,"pt":3571298241,"slot":0
[20:23:37.1388049][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: UVC; DATA: "vc":false
[20:28:31.8572959][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":61115,"char":{"slot":0,"cash":61129,"bank":122653700,"evc":122714829,"pvc":0,"pxr":0.00000,"nonce":638440577056887987},"c":[-336.86847,-137.45151,38.47995],"pt":3571628905,"vct":0,"vcp":0,"mid":0,"action":"VEHICLE","cat":"SELLING_VEH","ctx":{
[20:28:31.8573597][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":61115,"char":{"slot":0,"cash":61129,"bank":122653700,"evc":122714829,"pvc":0,"pxr":0.00000,"nonce":638440577056887987},"c":[-336.86847,-137.45151,38.47995],"pt":3571628905,"vct":0,"vcp":0,"mid":0,"action":"VEHICLE","cat":"SELLING_VEH","ctx":{
[20:55:27.6228313][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":28300,"char":{"slot":0,"cash":89429,"bank":121246371,"evc":121335800,"pvc":0,"pxr":0.00000,"nonce":638440593249500903},"c":[-1304.44177,-1318.15894,4.88012],"pt":3573213329,"vct":0,"vcp":0,"mid":0,"action":"STREET_DEALER","cat":"NONE","ctx":{
[20:55:27.6229080][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":28300,"char":{"slot":0,"cash":89429,"bank":121246371,"evc":121335800,"pvc":0,"pxr":0.00000,"nonce":638440593249500903},"c":[-1304.44177,-1318.15894,4.88012],"pt":3573213329,"vct":0,"vcp":0,"mid":0,"action":"STREET_DEALER","cat":"NONE","ctx":{
[20:55:34.2042239][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":18500,"char":{"slot":0,"cash":107929,"bank":121246371,"evc":121354300,"pvc":0,"pxr":0.00000,"nonce":638440593279202123},"c":[-1304.44177,-1318.15894,4.88012],"pt":3573223354,"vct":0,"vcp":0,"mid":0,"action":"STREET_DEALER","cat":"NONE","ctx":{
[20:55:34.2042661][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":18500,"char":{"slot":0,"cash":107929,"bank":121246371,"evc":121354300,"pvc":0,"pxr":0.00000,"nonce":638440593279202123},"c":[-1304.44177,-1318.15894,4.88012],"pt":3573223354,"vct":0,"vcp":0,"mid":0,"action":"STREET_DEALER","cat":"NONE","ctx":{
[20:55:41.1967882][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":19800,"char":{"slot":0,"cash":143729,"bank":121246371,"evc":121390100,"pvc":0,"pxr":0.00000,"nonce":638440593351488931},"c":[-1304.44177,-1318.15894,4.88012],"pt":3573223354,"vct":0,"vcp":0,"mid":0,"action":"STREET_DEALER","cat":"NONE","ctx":{
[20:55:41.1968313][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":19800,"char":{"slot":0,"cash":143729,"bank":121246371,"evc":121390100,"pvc":0,"pxr":0.00000,"nonce":638440593351488931},"c":[-1304.44177,-1318.15894,4.88012],"pt":3573223354,"vct":0,"vcp":0,"mid":0,"action":"STREET_DEALER","cat":"NONE","ctx":{
[21:10:06.2121720][WARN/prepare_metric_for_sending.cpp:93] BAD METRIC: EARN; DATA: "amt":2000,"char":{"slot":0,"cash":145529,"bank":121204536,"evc":121350065,"pvc":0,"pxr":0.00000,"nonce":638440602000456834},"c":[-891.39050,-120.15275,37.67107],"pt":3574072331,"vct":0,"vcp":0,"mid":0,"action":"BADSPORT","cat":"GOOD_SPORT","ctx":{}
